edate,date,party,partyname,partyabbrev,parfam,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm
15-05-02,200205,22720,Lijst Pim Fortuyn,LPF,70,114,999,2003,,,17,0,,26,150,1,20,,127,5.512,0,0,0,1.575,0,0.787,0,0.787,0,0,4.724,2.362,0,0,0.787,0,14.961,0,7.087,0.787,4.724,1.575,0,0,0,0,3.937,0.787,2.362,8.661,0,0,2.362,0,0,0.787,2.362,5.512,7.087,3.15,4.724,0,3.15,0,0,0,3.937,0.787,0,0,0.787,0,0,0.787,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.961,1.575,3.15,12.598,0.787,2018b,5CJJUK
15-05-02,200205,22952,Staatskundig Gereformeerde Partij (SGP),SGP,95,327,4,2016,0.901,0.527,1.718,0,,2,150,1,110,2018-2,2116,0.236,0.095,0,0,0.614,0.047,0.803,3.119,0.803,0.425,1.181,3.119,0.473,1.134,0,0.803,0,2.127,0.614,0.331,2.788,0.945,1.323,0.662,0.095,0,0.378,0,0.047,0.236,4.395,0.095,1.229,1.276,0,6.144,7.372,1.371,4.962,3.261,0.331,9.074,0,1.938,0.142,17.108,0,5.435,4.206,0,0.945,1.276,0,5.104,0.047,0.662,1.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.242,2.079,4.064,8.223,0.851,2018b,UFOLHN
22-01-03,200301,22110,GL,GL,10,114,999,2003,,,5.13,0,,8,150,1,20,,566,12.014,0,0,0,0,0,1.237,2.65,1.237,0,0,2.65,5.83,0,0,0,0,5.477,0.177,23.322,0.177,1.06,0.177,0,0,0,0.177,1.06,0,0,2.473,0,0,0.353,0,0.177,6.537,0.177,6.184,6.184,0,2.473,0,0.53,0,0.53,0,7.42,3.534,0,2.297,1.237,0,0,0,1.943,0.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.965,0.177,0.53,12.367,1.237,2018b,8LC5DE
22-01-03,200301,22220,SP (Socialistische Partij),SP,20,114,999,2003,,,6.33,0,,9,150,1,20,,2237,6.527,0.313,0,0,0.179,1.118,0.536,2.19,0.536,0.536,0.76,1.341,3.397,0,0,0.894,0.045,2.772,0.76,2.459,0.134,1.743,4.202,0,0,0.268,0,0.313,0,0,7.197,0,0,0.581,0,1.028,8.583,4.783,3.576,10.371,0.134,6.035,0,0.224,0.447,0.358,0.536,6.705,1.296,0.045,0.626,3.979,0,0.849,0.045,5.498,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.942,4.202,0.715,13.947,1.654,2018b,1M6X7W
22-01-03,200301,22320,Partij van de Arbeid (P.v.d.A),PvdA,30,114,999,2003,,,27.28,0,,42,150,1,20,,399,4.261,0,0,0,0.251,0,0.251,4.01,2.005,0,0,2.506,4.511,0.251,0,1.754,0,4.511,0,3.008,0,3.509,0.501,0,0,0,0.752,4.01,0,0,5.514,0,0,1.504,0,1.003,5.514,2.256,4.261,6.767,0,9.524,0,0.501,0,0,0,9.524,4.511,0,1.754,3.509,0,1.253,0,2.506,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.757,0.501,1.504,11.028,0.251,2018b,TEA2IV
22-01-03,200301,22330,Democraten 66 (D66),Dâ€™66,40,114,999,2003,,,4.08,0,,6,150,1,20,,417,4.077,0,0,0,0.24,0.48,0.24,1.918,1.679,0,0.719,2.398,4.317,0,0,0.24,0,5.516,0,11.031,0.959,0.959,2.638,0,0,0,0.24,0.719,0,0,6.954,0,0,1.679,0,2.158,3.597,1.918,1.679,3.357,1.439,9.832,0,0,0,0,0.24,13.909,1.199,0,2.398,2.878,0,1.918,0,2.398,4.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.393,2.638,2.638,5.036,0.719,2018b,36X7RC
22-01-03,200301,22420,VVD,VVD,40,114,999,2003,,,17.95,0,,28,150,1,20,,203,0,0,0,0,0.493,0,0.493,1.97,2.956,0,0,5.911,0.493,0,0,1.478,0,5.419,0,5.419,3.941,4.433,1.478,0,0,0,0.985,7.389,0,0,8.374,0,0,3.448,0,0,1.97,0.493,0.985,6.897,1.478,3.448,0,1.478,0,0,0,16.256,0.985,0,2.956,1.97,0.493,0.985,0.493,0,4.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.079,1.478,7.389,7.882,0.493,2018b,HP7JGY
22-01-03,200301,22430,LN,LN,40,114,999,2003,,,0,0,,0,150,1,20,,1642,9.622,0.426,0,0,1.583,0.061,0.122,0.853,0.853,0,0.183,1.644,3.106,0.061,0,1.096,0,6.029,0.122,2.192,0.061,2.436,1.218,0,0,0,0,1.279,0,0,6.821,0,0,0.548,0,0.061,3.045,3.959,2.801,12.485,1.096,13.703,0,0,0,1.523,0.061,5.238,1.888,0.183,1.218,0.487,0,1.888,0.122,4.202,5.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.764,1.218,0.609,15.286,0.183,2018b,7Z4ISN
22-01-03,200301,22521,CDA,CDA,50,114,999,2003,,,28.65,0,,44,150,9,20,,1378,7.837,0,0,0.073,0.363,0.073,0.29,2.25,5.443,0,0,1.524,1.089,0.29,0,2.25,0,6.168,0.073,2.83,1.814,2.322,2.25,0,0,0,0.508,1.306,0,0.435,6.749,0,0,1.451,0,0.29,3.628,1.887,1.742,9.289,1.234,8.273,0,0.363,0,3.411,0,8.563,3.338,0.435,0,1.959,0,2.104,0.943,1.597,3.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.467,2.25,3.266,11.03,0.363,2018b,OQKGKT
22-01-03,200301,22526,ChristenUnie,CU,50,114,999,2003,,,2.13,0,,3,150,1,20,,327,11.621,0,0,0,0,0,0.917,2.141,0.306,0,0,3.976,0,0.306,0,0.612,0,1.835,0,9.174,0.612,3.67,0.306,0,0,0,0,2.752,0,0,0.917,0,0,1.529,0,0.612,5.81,0.306,3.67,6.422,0.612,4.281,0,1.529,0,16.208,0,7.951,1.835,0,1.223,0.917,0,2.752,0,5.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.416,0.306,2.141,10.092,0.917,2018b,SDKIN1
22-01-03,200301,22720,Lijst Pim Fortuyn,LPF,70,114,999,2003,,,5.71,0,,8,150,1,20,,1020,1.373,2.549,0,0,3.333,0,0,2.353,2.255,0,1.176,0.882,3.627,0,0,0.098,0,8.431,0.49,4.02,1.471,3.431,0.588,0,0,0,0.294,1.373,0,0,11.275,0,0,0.98,0,0,2.353,3.235,1.373,7.059,1.176,8.824,0,0.686,0,0.196,0.686,10.294,1.078,0,4.02,2.157,0,1.863,0,0.98,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.235,0.588,2.451,8.431,0,2018b,THBY54
22-11-06,200611,22110,GL,GL,10,291,4,2011,0.85,0.682,4.605,0,,7,150,1,60,2018-2,1143,0.437,0,0,0.175,0.525,1.05,0,5.949,2.712,0.175,0.262,4.462,2.712,0.262,0,1.137,0,1.312,1.05,1.225,0.7,0.612,1.662,0,0,0.087,0.262,0.262,0,0.087,2.1,0.262,0,0.35,0,6.562,9.274,2.537,6.649,7.787,0.175,5.249,0,0.612,0,0.175,0.962,3.5,3.675,1.575,1.4,4.024,0,0.437,1.575,10.499,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.423,1.925,1.05,14.436,1.05,2018b,CZSFNY
22-11-06,200611,22220,SP (Socialistische Partij),SP,20,291,4,2011,0.85,0.682,16.575,0,,25,150,1,60,2018-2,1754,0.57,0,0,0,0.114,1.71,0,3.25,0.456,0.171,2.052,1.653,4.105,0.057,0,2.509,0,1.938,1.767,4.732,0.342,0.513,0.741,0,0.114,0.057,0.057,1.083,0.399,0.057,3.364,0.057,1.14,0.342,0.399,1.938,5.131,4.618,6.442,7.184,0.057,6.613,0,0.684,0,0.627,0.057,5.017,4.162,1.197,0.741,2.452,0,2.052,2.566,8.78,5.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.951,0.798,0.684,13.626,1.71,2018b,Y7N3BW
22-11-06,200611,22320,Partij van de Arbeid (P.v.d.A),PvdA,30,291,4,2011,0.85,0.682,21.193,0,,33,150,1,60,2018-2,2268,0.617,0,0,0.088,0.838,0.265,0,4.365,2.469,0,0.97,2.69,2.205,0,0,2.381,0.044,4.85,1.808,1.94,2.381,0.573,1.631,0.309,0.176,0.044,0.132,0.088,0.088,1.367,3.792,0,0.176,0.397,0,2.205,2.734,5.732,7.055,8.069,0.265,4.541,0,0.794,0,1.367,0.176,7.628,5.6,1.411,1.411,2.072,0,0.309,1.764,3.351,6.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.838,1.94,2.778,15.123,0.265,2018b,53YFP1
22-11-06,200611,22330,Democraten 66 (D66),Dâ€™66,40,291,4,2011,0.85,0.682,1.964,0,,3,150,1,60,2018-2,1508,0.531,0,0,0.133,0.066,0.265,0,4.111,3.979,0,0.332,7.361,4.443,0.066,0,2.918,0.663,6.698,0.928,3.979,4.31,0.133,1.658,0.133,0.066,0.133,0.796,1.658,0,0.729,3.714,0,0.597,0.663,0,5.769,5.57,2.387,4.31,4.841,0.928,6.034,0,0.199,0.398,0.265,2.321,3.382,0.663,0.928,0.531,1.79,0,0,1.061,4.178,3.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.326,1.79,4.973,9.151,0.265,2018b,WO856T
22-11-06,200611,22420,VVD,VVD,40,291,4,2011,0.85,0.682,14.67,0,,22,150,1,60,2018-2,543,0,0,0,0,0.921,0,0,1.289,2.21,0,0.184,3.683,2.947,0.368,0,1.105,1.105,5.893,0,3.683,4.604,2.762,0,0,0,0,0.184,1.657,0,2.578,6.814,0,0,0.921,0,1.657,2.762,2.947,2.394,4.972,0.921,5.341,0,2.947,0,0,0.368,12.707,3.867,1.657,1.289,2.21,0,0.368,2.578,2.578,5.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.81,0,5.525,7.366,0,2018b,2Y1GH5
22-11-06,200611,22521,CDA,CDA,50,291,4,2011,0.85,0.682,26.513,0,,41,150,1,60,2018-2,2225,0.27,0,0,0,0.629,0,0,5.124,2.876,0,0.764,1.213,2.382,0.045,0,2.202,0.135,4.494,0.045,1.303,2.337,0.629,1.213,0,0.135,0,0.27,1.393,0,1.663,6.157,0,0.045,1.573,0,4.404,2.247,2.876,1.843,9.124,1.303,4.854,0,1.933,0,5.438,0.045,5.663,7.416,2.697,1.124,3.011,0,1.483,1.753,4.36,1.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.213,3.91,10.966,0,2018b,QYLIJC
22-11-06,200611,22526,ChristenUnie,CU,50,291,4,2011,0.85,0.682,3.974,0,,6,150,1,60,2018-2,2017,0.645,0.149,0,0,0.843,0.248,0.099,4.908,1.487,0.297,1.686,2.181,1.041,0.496,0,1.239,0,1.438,0.595,1.785,1.14,0.05,1.487,0,0,0.248,0.545,1.884,0,0.645,4.561,0,0.198,0.843,0,5.85,7.933,1.19,2.33,5.602,0.297,4.165,0,0.545,0,9.965,0,4.115,6.098,2.826,0.892,2.082,0,3.223,1.041,6.346,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.825,1.487,1.983,7.933,0.347,2018b,WOBXHX
22-11-06,200611,22722,PVV (Partij voor de Vrijheid),PVV,70,291,4,2011,0.85,0.682,5.89,0,,9,150,1,60,2018-2,137,0,0,0,0,0.73,0.73,0,0,0,0.73,5.839,2.92,3.65,0,0,0,0,3.65,2.92,6.569,4.38,0,0,0,0,0,0,0,0,1.46,2.19,0,0,0,0,0,2.92,0,0,2.92,0.73,2.92,0,8.029,0,4.38,0,19.708,1.46,0.73,15.328,0,0,0,0,0.73,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.686,0,4.38,2.92,0.73,2018b,OOIKAU
22-11-06,200611,22951,Partij voor de Dieren,PvdD,95,291,4,2011,0.85,0.682,1.829,0,,2,150,1,60,2018-2,869,0,0,0,0,0,0.115,0,1.266,0.575,0,0,1.496,1.036,0,0,0.115,0,0.69,0.46,2.071,0.115,0.115,1.381,0,0,0,0,0.115,0,0,1.266,0,0.23,0,0,10.357,62.025,1.151,1.496,1.496,0,0.69,0,0,0,0,0,5.754,1.496,0.23,1.496,0.46,0,0.345,0.345,1.036,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.373,1.381,0.115,2.992,0.115,2018b,2PBJ3O
22-11-06,200611,22952,Staatskundig Gereformeerde Partij (SGP),SGP,95,291,4,2011,0.85,0.682,1.558,0,,2,150,1,60,2018-2,1091,0,0,0,0,2.383,0,0,4.491,0.825,0,0.733,1.925,0.275,0.55,0,2.2,0.092,4.033,0.55,3.116,1.558,0.367,0.092,0,0,0.092,0.092,2.016,0,0.458,3.666,0,0.275,1.192,0,3.666,2.566,0.183,3.85,7.058,1.1,2.658,0,1.375,0,22.365,0,6.599,2.383,2.108,2.75,1.008,0,1.467,1.192,3.758,2.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.056,0.092,2.75,10.907,0,2018b,68EKFC
09-06-10,201006,22110,GL,GL,10,291,3,2011,0.72,,6.67,0,,10,150,1,51,2018-2,1557,0,0,0,0,0.064,0.45,0,3.404,2.569,0,0,12.653,2.312,0,0,0.771,0.128,4.817,0.064,3.854,1.22,0.257,2.055,1.413,0.257,0.064,0.257,0.963,0,1.285,2.441,0,0,0.835,0,9.313,7.322,0.642,14.836,4.303,0.45,8.606,0,0.385,0,0.963,1.028,2.312,1.734,0.578,1.349,0.771,0,0.963,0.642,0.835,0.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.606,3.468,2.055,19.139,0.45,2018b,6LF1X7
09-06-10,201006,22220,SP (Socialistische Partij),SP,20,291,3,2011,0.72,,9.83,0,,15,150,1,51,2018-2,970,0.825,0,0,0,0,2.165,0.515,4.021,0.825,0,0.825,3.608,5.464,0,0,2.268,0.103,2.887,0.309,5.979,0,0.515,4.536,0,0,0,0.103,3.711,0,0.722,3.711,0.412,4.124,2.887,0,3.814,4.124,3.402,10.206,7.113,0,4.124,0,0.412,0,0.103,0.103,5.979,0.928,0.412,0.412,1.134,0,0.515,2.371,1.959,2.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.093,4.948,2.887,17.32,2.68,2018b,F5IQZL
09-06-10,201006,22320,Partij van de Arbeid (P.v.d.A),PvdA,30,291,3,2011,0.72,,19.63,0,,30,150,1,51,2018-2,1682,2.438,0,0,0,1.13,0.654,0.238,6.124,1.724,0,0,3.389,3.032,0,0,2.021,0.119,5.351,0.238,2.556,1.13,1.13,3.746,0.357,1.011,0,0.416,1.843,0.416,1.724,4.102,0,0.773,1.367,0,4.816,1.962,1.427,11.653,4.637,1.902,6.421,0,0.059,0,1.308,0.297,4.935,7.907,1.546,1.249,0.595,0,0.059,1.13,0.297,0.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.654,4.102,2.497,16.29,0.892,2018b,NWHYFT
09-06-10,201006,22330,Democraten 66 (D66),Dâ€™66,40,291,3,2012,0.72,,6.943,0,,10,150,1,61,2018-2,2899,0.586,0,0,0,0.276,0.69,0,4.45,3.587,0,0.034,7.623,3.07,0.276,0,1.035,0.379,5.623,1.035,2.484,2.691,0.448,2.139,0,0.138,0,0.276,5.002,0,0.517,4.829,0,0.138,2.932,0,9.555,4.381,4.691,5.554,3.311,1.794,7.071,0,0.034,0,0.552,2.242,3.691,1.69,0.586,0.586,1.035,0,0.31,1.138,0.828,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.863,2.139,5.623,8.865,0.69,2018b,X9UJY6
09-06-10,201006,22420,VVD,VVD,40,291,3,2011,0.72,,20.47,0,,31,150,1,51,2018-2,1522,0.394,0,0,0,2.102,0,0,1.971,1.38,0.526,1.314,5.585,0.788,0,0,0.329,0.329,13.009,0,4.271,6.242,1.511,1.248,2.3,0.131,0,0.131,0.92,0,1.643,3.942,0,0,2.628,0,2.365,1.971,2.037,3.614,3.022,4.928,8.607,0,0.394,0,1.117,0.723,8.87,0.986,0.263,3.876,1.445,0,0.657,0.197,0.591,1.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.382,3.548,8.87,6.636,0,2018b,8761WY
09-06-10,201006,22521,CDA,CDA,50,291,3,2011,0.72,,13.62,0,,21,150,1,51,2018-2,1931,0.777,0.155,0,0,0.932,0.207,0,4.764,2.9,0,0.155,2.33,1.139,0.259,0,1.657,0.155,8.027,0.259,1.968,2.434,1.088,3.263,0,0.207,0,0.311,5.748,0,0.725,6.473,0,0.052,2.693,0,5.748,3.729,2.745,6.007,3.366,1.45,5.541,0,0.932,0,2.279,0.104,7.302,4.247,2.33,1.605,0.311,0,1.657,0.829,0.155,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.581,3.263,5.127,9.373,0.207,2018b,ANQCZB
09-06-10,201006,22526,ChristenUnie,CU,50,291,3,2012,0.72,,3.248,0,,5,150,1,61,2018-2,2728,0.587,0,0,0,0.44,0.11,0,4.435,1.613,0.257,0.55,3.666,0.733,0.293,0,1.466,0,3.922,0.513,3.189,2.273,0.953,3.006,0,0.037,0,0.257,4.289,0,0.33,6.305,0,0.11,2.236,0,8.688,5.755,1.356,4.435,2.713,1.136,2.236,0,0.77,0,6.928,0.11,5.865,5.499,5.352,1.613,1.283,0,0.66,0.44,2.199,1.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.878,3.006,4.509,7.148,0.11,2018b,SQ7DPD
